,id,category,sub category,product,price,unit,weight,calories
201,1500,Wine and bubbles,Rosé,Mooi Kaap Droe rosé,3.79,"1 lPrijs per LT € 3,79",1 Liter,70.0
202,1467,Wine and bubbles,Rosé,AH Pinotage rosé,2.19,"0,25 lPrijs per LT € 8,76",0.25 Liter,75.0
203,1479,Wine and bubbles,Rosé,Arrogant Frog Ribet Pink Rosé Syrah,5.99,"0,75 lNormale prijs per LT € 10,64",0.75 Liter,
204,1471,Wine and bubbles,Rosé,La Palma Rosé,4.99,"0,75 lNormale prijs per LT € 7,99",0.75 Liter,
205,1507,Wine and bubbles,Rosé,Slurp! Rosé,4.99,"0,75 lPrijs per LT € 6,65",0.75 Liter,
206,1502,Wine and bubbles,Rosé,AH Halfzoet rosé Zuid-Afrika,4.49,"1 lPrijs per LT € 4,49",1 Liter,71.0
207,1486,Wine and bubbles,Rosé,Welmoed Rosé,5.99,"0,75 lPrijs per LT € 7,99",0.75 Liter,
208,1485,Wine and bubbles,Rosé,Faber Rosé Alcoholvrij,5.29,"0,75 lPrijs per LT € 7,05",0.75 Liter,
209,1472,Wine and bubbles,Rosé,AH Biologisch Rosé,4.65,"0,75 lPrijs per LT € 6,20",750 Milliliter,70.0
210,1501,Wine and bubbles,Rosé,Undurraga Rosé,5.29,"0,75 lPrijs per LT € 7,05",0.75 Liter,
211,1470,Wine and bubbles,Rosé,Canaletto Rosato,3.99,"0,75 lPrijs per LT € 5,32",0.75 Liter,
212,1498,Wine and bubbles,Rosé,Listel Sable de Camargue,5.29,"0,75 lPrijs per LT € 7,05",0.75 Liter,
213,1475,Wine and bubbles,Rosé,Fat bastard Ros,5.79,"0,75 lPrijs per LT € 7,72",0.75 Liter,
214,1496,Wine and bubbles,Rosé,Faber Sparkling rosé alcoholvrij,3.97,"0,75 lNormale prijs per LT € 7,05",0.75 Liter,
215,1466,Wine and bubbles,Rosé,Casillero del Diablo Shiraz rosé,6.99,"0,75 lPrijs per LT € 9,32",0.75 Liter,
216,1476,Wine and bubbles,Rosé,AH Excellent Selectie ctes de Provence ros,8.29,"0,75 lPrijs per LT € 11,05",75 Centiliter,74.0
217,1478,Wine and bubbles,Rosé,Lancers Rosé table wine,4.39,"0,75 lPrijs per LT € 5,85",0.75 Liter,
218,1499,Wine and bubbles,Rosé,Settesoli Pinot grigio ros blush,5.99,"0,75 lPrijs per LT € 7,99",0.75 Liter,
219,1469,Wine and bubbles,Rosé,Hardys Crest rosé,5.99,"0,75 lPrijs per LT € 7,99",0.75 Liter,
220,1491,Wine and bubbles,Rosé,Casal Mendes Rosé,4.99,"0,75 lPrijs per LT € 6,65",0.75 Liter,
221,1464,Wine and bubbles,Rosé,Torres Natureo rosado alcoholvrij,7.98,"0,75 lPrijs per LT € 10,64",0.75 Liter,
222,1495,Wine and bubbles,Rosé,Slurp! Slurpie ros,1.99,"250 mlPrijs per LT € 7,96",0.25 Liter,
223,1497,Wine and bubbles,Rosé,Sarmentino Zinfandel rosé,3.49,"0,75 lPrijs per LT € 4,65",750 Milliliter,70.0
224,1468,Wine and bubbles,Rosé,Jacob's Creek Moscato Rose,7.49,"0,75 lPrijs per LT € 9,99",0.75 Liter,
225,1480,Wine and bubbles,Rosé,Saint Roche Rosé biologique,6.49,"0,75 lPrijs per LT € 8,65",750 Milliliter,
226,1494,Wine and bubbles,Rosé,Remy Pannier Rosé cuvée spéciale,4.99,"0,75 lPrijs per LT € 6,65",0.75 Liter,
227,1509,Wine and bubbles,Rosé,Saint Louis Provence rose,6.99,"0,75 lPrijs per LT € 9,32",0.75 Liter,
228,1493,Wine and bubbles,Rosé,La Tulipe Rosé,5.99,"0,75 lNormale prijs per LT € 7,99",0.75 Liter,
229,1504,Wine and bubbles,Rosé,Mooi Kaap Rosé,2.99,"0,75 lPrijs per LT € 3,99",0.75 Liter,70.0
230,1508,Wine and bubbles,Rosé,Lindeman's Bin 35 rosé,5.29,"0,75 lNormale prijs per LT € 9,32",0.75 Liter,
231,1506,Wine and bubbles,Rosé,Wild Pig Syrah rosé,5.99,"0,75 lPrijs per LT € 7,99",0.75 Liter,
232,1492,Wine and bubbles,Rosé,Los Molinos Rosado,3.49,"0,75 lPrijs per LT € 4,65",0.75 Liter,
233,2460,Bakery and pastry,Bake-off bread,AH Croissantdeeg voor 6 croissants,1.99,"250 gPrijs per KG € 7,96",250 Gram,339.0
234,2449,Bakery and pastry,Bake-off bread,AH Stokbrood kruidenboter,1.85,"350 gPrijs per KG € 5,29",350 Gram,305.0
235,2477,Bakery and pastry,Bake-off bread,AH Bruine pistolets,1.19,4 stuks,300 Gram,251.0
236,2466,Bakery and pastry,Bake-off bread,AH Voordeel schnittbroodjes volkoren,1.89,10 stuks,700 Gram,241.0
237,2463,Bakery and pastry,Bake-off bread,Danerolles Croissants classic,2.35,"6 stuksPrijs per KG € 9,79",240 Gram,345.0
238,2488,Bakery and pastry,Bake-off bread,AH Voordeel schnittbroodjes wit,1.89,10 stuks,700 Gram,262.0
239,2480,Bakery and pastry,Bake-off bread,AH Pita broodjes,0.85,10 stuks,500 Gram,245.0
240,2482,Bakery and pastry,Bake-off bread,AH Partymix,1.99,12 stuks,300 Gram,198.0
241,2496,Bakery and pastry,Bake-off bread,AH Kaiserbroodjes,0.69,"4 stuksPrijs per KG € 3,45",200 Gram,267.0
242,2444,Bakery and pastry,Bake-off bread,AH Volkoren pita's,1.49,5 stuks,400 Gram,225.0
243,2494,Bakery and pastry,Bake-off bread,AH Franse baguettes,0.69,2 stuks,300 Gram,241.0
244,2464,Bakery and pastry,Bake-off bread,Délifrance Roomboter croissants,2.49,"6 stuksPrijs per KG € 7,55",330 Gram,319.0
245,2474,Bakery and pastry,Bake-off bread,AH Kampioentjes,0.89,"4 stuksPrijs per KG € 3,71",240 Gram,267.0
246,2455,Bakery and pastry,Bake-off bread,AH Mini worstenbroodjes,1.99,"12 stuksPrijs per KG € 8,29",240 Gram,260.0
247,2448,Bakery and pastry,Bake-off bread,AH Focaccia mozzarella,2.59,2 stuks,300 Gram,300.0
248,2451,Bakery and pastry,Bake-off bread,AH Mini saucijzenbroodjes,1.99,12 stuks,240 Gram,391.0
249,2452,Bakery and pastry,Bake-off bread,AH Boulogne stokbrood,1.49,"per stukPrijs per KG € 5,96",250 Gram,258.0
250,2470,Bakery and pastry,Bake-off bread,AH Italiaanse bollen,0.99,2 stuks,200 Gram,264.0
251,2472,Bakery and pastry,Bake-off bread,AH Ciabattina's,0.79,2 stuks,150 Gram,263.0
252,2454,Bakery and pastry,Bake-off bread,AH Mini roomboter croissants,1.89,8 stuks,200 Gram,441.0
253,2468,Bakery and pastry,Bake-off bread,AH Meergranen triangel,1.9,2 stuks,180 Gram,245.0
254,2476,Bakery and pastry,Bake-off bread,AH Turks brood,1.29,"500 gPrijs per KG € 2,58",500 Gram,248.0
255,2461,Bakery and pastry,Bake-off bread,AH Liefde & Passie Stokbrood wit,1.99,"260 gPrijs per KG € 7,65",260 Gram,245.0
256,2447,Bakery and pastry,Bake-off bread,AH Sesam bagel,1.89,4 stuks,340 Gram,317.0
257,2465,Bakery and pastry,Bake-off bread,AH Croissants,1.9,4 stuks,180 Gram,435.0
258,2456,Bakery and pastry,Bake-off bread,AH Spelt stokbrood met desem bereid,2.9,"300 gPrijs per KG € 6,97",250 Gram,293.0
259,2458,Bakery and pastry,Bake-off bread,AH Witte pita's,0.85,5 stuks,400 Gram,245.0
260,2485,Bakery and pastry,Bake-off bread,AH Schnittbroodjes,0.69,"6 stuksPrijs per KG € 2,30",300 Gram,249.0
261,2492,Bakery and pastry,Bake-off bread,AH Ciabatta afbakbrood,0.99,"per stukPrijs per KG € 3,96",250 Gram,263.0
262,2446,Bakery and pastry,Bake-off bread,AH Naanbrood,1.89,"240 gPrijs per KG € 7,88",240 Gram,253.0
263,2490,Bakery and pastry,Bake-off bread,AH Frans stokbrood,1.9,per stuk,220 Gram,255.0
264,2495,Bakery and pastry,Bake-off bread,AH Worstenbroodjes,2.9,4 stuks,280 Gram,238.0
265,2487,Bakery and pastry,Bake-off bread,AH Roomboter croissants,1.19,4 stuks,180 Gram,403.0
266,2483,Bakery and pastry,Bake-off bread,AH Witte pistolets,1.19,4 stuks,300 Gram,260.0
267,2450,Bakery and pastry,Bake-off bread,AH Super croissants,2.95,"6 stuksPrijs per KG € 8,43",350 Gram,339.0
268,2511,Bakery and pastry,Pastries,AH Hazelnootschuimtaart,7.75,per stuk,1 Aantal,512.0
269,2508,Bakery and pastry,Pastries,AH Mini appeltaartjes,3.79,3 stuks,285 Gram,301.0
270,2534,Bakery and pastry,Pastries,AH Mini chocosoesjes,1.89,12 stuks,200 Gram,391.0
271,2524,Bakery and pastry,Pastries,AH Mini appeltaart,3.9,3 stuks,288 Gram,295.0
272,2516,Bakery and pastry,Pastries,AH Puddingkruimelvlaai half,4.25,per stuk,1 Aantal,310.0
273,2584,Bakery and pastry,Pastries,AH Volkoren eierkoeken,1.9,"200 gPrijs per KG € 5,45",200 Gram,301.0
274,2548,Bakery and pastry,Pastries,AH Rb cakeplakjes naturel,1.69,4 stuks,150 Gram,393.0
275,2567,Bakery and pastry,Pastries,AH Roze koeken,2.54,4 stuks,320 Gram,439.0
276,2505,Bakery and pastry,Pastries,Almondy Daim,5.49,"400 gPrijs per KG € 13,73",1 Stuks (piece). 400 Gram,446.0
277,2555,Bakery and pastry,Pastries,Délifrance Roomboter mini chocolade broodjes,2.59,"250 gPrijs per KG € 10,36",250 Gram,341.0
278,2539,Bakery and pastry,Pastries,AH Slagroom truffels,3.0,5 stuks,133 Gram,527.0
279,2553,Bakery and pastry,Pastries,AH Spijskoekjes,2.46,"200 gNormale prijs per KG € 14,45",200 Gram,343.0
280,2522,Bakery and pastry,Pastries,AH Vlaaipunten mix,4.75,6 stuks,1 Aantal,219.0
281,2560,Bakery and pastry,Pastries,AH Chocoladebroodjes,2.49,8 stuks,360 Gram,418.0
282,2521,Bakery and pastry,Pastries,AH Kersenrastervlaai half,4.25,per stuk,1 Aantal,198.0
283,2497,Bakery and pastry,Pastries,Consenza Moorkoppen,5.29,"200 gPrijs per KG € 26,45",2 Stuks (piece). 200 Gram,272.0
284,2568,Bakery and pastry,Pastries,AH Diepvries roomboter appelflappen,2.99,4 stuks,500 Gram,319.0
285,2517,Bakery and pastry,Pastries,AH Luxe slagroomtaart,3.99,"600 gPrijs per KG € 6,65",600 Gram,254.0
286,2518,Bakery and pastry,Pastries,AH Bossche bollen,3.25,2 stuks,220 Gram,400.0
287,2542,Bakery and pastry,Pastries,AH Slagroomsoesjes,3.25,11 stuks,220 Gram,333.0
288,2525,Bakery and pastry,Pastries,AH Roomboter appeltaart (8 punten),2.99,"900 gPrijs per KG € 3,32",900 Gram,284.0
289,2575,Bakery and pastry,Pastries,AH Extra lang lekker mini appel kaneel bol,2.79,9 stuks,360 Gram,279.0
290,2554,Bakery and pastry,Pastries,AH Spritsen,2.46,10 stuks,800 Gram,477.0
291,2537,Bakery and pastry,Pastries,AH Mini roombroodjes,3.5,4 stuks,4 Aantal,203.0
292,2577,Bakery and pastry,Pastries,AH Mini melk brioche choco,2.59,"10 stuksPrijs per KG € 7,40",350 Gram,362.0
293,2579,Bakery and pastry,Pastries,AH Mini melk brioche,2.59,10 stuks,350 Gram,363.0
294,2547,Bakery and pastry,Pastries,AH Roomboter appeltaartje,4.59,"per stukPrijs per KG € 8,35",640 Gram,256.0
295,2573,Bakery and pastry,Pastries,AH Fries suikerbrood,1.99,"450 gPrijs per KG € 4,42",450 Gram,306.0
296,2588,Bakery and pastry,Pastries,AH Spelt eierkoeken,2.19,4 stuks,4 Aantal,295.0
297,2504,Bakery and pastry,Pastries,Dudok Appeltaart,12.79,per stuk,1 Stuks (piece),243.0
298,2532,Bakery and pastry,Pastries,AH Choco soesjes,3.5,11 stuks,210 Gram,387.0
299,2562,Bakery and pastry,Pastries,AH Brioche,3.19,"400 gPrijs per KG € 7,98",400 Gram,366.0
300,2527,Bakery and pastry,Pastries,AH Mini tompoucen,2.5,4 stuks,4 Aantal,331.0
301,2563,Bakery and pastry,Pastries,AH Extra lang lekker mini chocolade bol,2.79,9 stuks,360 Gram,309.0
302,2583,Bakery and pastry,Pastries,AH Picolientje,2.4,4 stuks,188 Gram,
303,2550,Bakery and pastry,Pastries,AH Romeo's,2.46,8 stuks,175 Gram,455.0
304,2529,Bakery and pastry,Pastries,AH Mini tompouce,1.99,220 g,220 Gram,343.0
305,2545,Bakery and pastry,Pastries,AH Franse chocolade eclairs,2.5,2 stuks,200 Gram,246.0
306,2558,Bakery and pastry,Pastries,AH Appelkruimel koeken,2.54,4 stuks,320 Gram,398.0
307,2513,Bakery and pastry,Pastries,AH Red velvet aardbei taart,5.75,per stuk,1 Aantal,273.0
308,2566,Bakery and pastry,Pastries,Bolletje Brosse eierkoek melk,1.79,"155 gPrijs per KG € 11,55",10 Stuks (piece). 155 Gram,434.0
309,2498,Bakery and pastry,Pastries,Picard Chocoladefondant,3.79,"200 gPrijs per KG € 18,95",2 Stuks (piece). 200 Gram,445.0
310,2514,Bakery and pastry,Pastries,AH New York style cheesecake,3.69,"450 gPrijs per KG € 8,20",450 Gram,344.0
311,2587,Bakery and pastry,Pastries,AH Roomboter gevulde koeken,2.59,"4 stuksPrijs per KG € 7,19",340 Gram,
312,2500,Bakery and pastry,Pastries,Dudok Cheesecake,13.89,per stuk,1 Stuks (piece),243.0
313,2570,Bakery and pastry,Pastries,AH Brabantse eierkoeken rozijn,2.39,4 stuks,4 Aantal,293.0
314,2502,Bakery and pastry,Pastries,Dudok Red velvet taart,14.99,per stuk,1 Stuks (piece),405.0
315,2538,Bakery and pastry,Pastries,Beldessert Moelleux van chocolade (lava cake),2.29,2 stuks,2 Stuks (piece). 180 Gram,384.0
316,2503,Bakery and pastry,Pastries,AH Appeltaart,6.75,per stuk,1 Aantal,287.0
317,2543,Bakery and pastry,Pastries,AH Appelkruimelvlaai half,4.25,per stuk,1 Aantal,263.0
318,2569,Bakery and pastry,Pastries,AH Vanille muffins (vers),3.56,4 stuks,,449.0
319,2576,Bakery and pastry,Pastries,AH Kaneelbroodjes,2.19,2 stuks,150 Gram,456.0
320,2501,Bakery and pastry,Pastries,AH Roze streep tompoucen,1.68,310 g,310 Gram,302.0
321,2523,Bakery and pastry,Pastries,AH Slagroomschnitte,5.75,per stuk,1 Aantal,295.0
322,2556,Bakery and pastry,Pastries,AH Mini appelnotenkoek,2.63,6 stuks,360 Gram,398.0
323,2559,Bakery and pastry,Pastries,AH Donuts pink (vers),3.15,4 stuks,,503.0
324,2585,Bakery and pastry,Pastries,AH Donuts suiker (vers),2.19,4 stuks,,442.0
325,2499,Bakery and pastry,Pastries,Picard Mini appeltaartjes,4.49,"170 gPrijs per KG € 26,41",2 Stuks (piece). 170 Gram,272.0
326,2530,Bakery and pastry,Pastries,AH Apfelstrudel,2.19,2 stuks,600 Gram,261.0
327,2574,Bakery and pastry,Pastries,AH Roomboter amandelspeculaas molens,2.46,8 stuks,240 Gram,460.0
328,2549,Bakery and pastry,Pastries,AH Chocolade muffins (vers),3.55,4 stuks,,433.0
329,2509,Bakery and pastry,Pastries,AH Mini banaan eclairs,2.29,12 stuks,210 Gram,375.0
330,2586,Bakery and pastry,Pastries,AH Stroopwafels,1.86,8 stuks,310 Gram,450.0
331,2528,Bakery and pastry,Pastries,AH Mini framboos tartelette,3.0,4 stuks,120 Gram,252.0
332,2551,Bakery and pastry,Pastries,AH Macarons 6 st,3.5,6 stuks,78 Gram,452.0
333,2590,Bakery and pastry,Pastries,AH Roomboter cake naturel,3.22,"400 gNormale prijs per KG € 9,48",400 Gram,393.0
334,183,Pets,Dogs,AH Snack strips,0.79,20 stuks,200 Gram,
335,147,Pets,Dogs,Pedigree Dentastix gebit kauwsnack kleine hond,1.99,"110 gPrijs per KG € 18,09",7 Stuks (piece). 110 Gram,
336,163,Pets,Dogs,Pets Unlimited Tricolor chewy stick with chicken medium,2.29,3 stuks,3 Stuks,
337,173,Pets,Dogs,AH Honden sticks met rund 88 gram,1.29,8 stuks,88 Gram,
338,170,Pets,Dogs,AH Brokken rundvlees,1.55,"1,25 kgPrijs per KG € 1,25",1240 Gram,
339,180,Pets,Dogs,Pedigree Senior hondenbrokken  kip,8.69,"2,5 kgPrijs per KG € 3,48",2.5 Kilogram,
340,149,Pets,Dogs,AH Dental sticks,0.59,"110 gPrijs per KG € 5,36",110 Gram,
341,156,Pets,Dogs,Smuldier Kip compleet,1.69,"400 gPrijs per KG € 4,23",1 Stuks (piece). 400 Gram,
342,168,Pets,Dogs,Naturo Eend en rijst voor de hond,1.75,"400 gPrijs per KG € 4,38",400 Gram,
343,161,Pets,Dogs,Vitakraft Beefsticks rund,2.99,"4 stuksPrijs per KG € 62,29",48 Gram,
344,172,Pets,Dogs,AH Mergkoekjes,0.89,"500 gPrijs per KG € 1,78",500 Gram,
345,185,Pets,Dogs,AH Alu pate rund en lever,0.79,"300 gPrijs per KG € 2,63",300 Gram,
346,155,Pets,Dogs,AH Kipfiletsnack voor grote honden,2.99,"170 gPrijs per KG € 17,59",170 Gram,
347,184,Pets,Dogs,Perfect fit Senior hondenbrokken kleine hond - kip,6.79,"1,4 kgPrijs per KG € 4,85",1.4 Kilogram,
348,154,Pets,Dogs,Pedigree Markies snack rolletjes,1.79,"500 gPrijs per KG € 3,58",500 Gram,
349,164,Pets,Dogs,AH Kipfiletsnack kleine hond,2.19,"100 gPrijs per KG € 21,90",100 Gram,
350,178,Pets,Dogs,Rodi Hondenworst kip en rund,1.69,"400 gPrijs per KG € 4,23",400 Gram,
351,145,Pets,Dogs,Pedigree Dentastix klein,7.79,"28 stuksPrijs per KG € 17,70",28 Stuks (piece). 440 Gram,
352,182,Pets,Dogs,Perfect fit Hondenvoer droog kip 1+ jaar,6.39,"1,4 kgPrijs per KG € 4,56",1.4 Kilogram,
353,162,Pets,Dogs,Pets Unlimited Chewy stick with chicken medium,2.99,4 stuks,4 Stuks,
354,176,Pets,Dogs,AH Blik pate rund kip,0.89,"400 gPrijs per KG € 2,23",400 Gram,
355,159,Pets,Dogs,AH Paté met rund en hart,0.45,"150 gPrijs per KG € 3,00",150 Gram,
356,143,Pets,Dogs,"Naturo Duck with blueberries,pumpkin, courgette",1.49,"390 gPrijs per KG € 3,82",390 Gram,
357,179,Pets,Dogs,AH Paté met rund en kip,0.45,"150 gPrijs per KG € 3,00",150 Gram,
358,148,Pets,Dogs,Pedigree Dentastix gebit kauwsnack medium hond,2.39,"180 gPrijs per KG € 13,28",7 Stuks (piece). 180 Gram,
359,142,Pets,Dogs,Naturo Turkey with fruit and vegetables,1.49,"390 gPrijs per KG € 3,82",390 Gram,
360,174,Pets,Dogs,AH Blik pate rund wild,0.89,"400 gPrijs per KG € 2,23",400 Gram,
361,165,Pets,Dogs,Naturo Kip lam en rijst voor de hond,1.75,"400 gPrijs per KG € 4,38",400 Gram,
362,177,Pets,Dogs,AH Alu pate gevogelte wild,0.79,"300 gPrijs per KG € 2,63",300 Gram,
363,175,Pets,Dogs,Smuldier Vlees compleet,1.69,"400 gPrijs per KG € 4,23",1 Stuks (piece). 400 Gram,
364,157,Pets,Dogs,Smuldier Vers vlees brokjes lam met rijst,2.49,"300 gPrijs per KG € 8,30",300 Gram,
365,171,Pets,Dogs,Pets Unlimited Chewy sticks with chicken,2.99,10 stuks,10 Stuks. 100 Gram,
366,158,Pets,Dogs,AH Smulbotjes mini,0.79,"400 gPrijs per KG € 1,98",400 Gram,
367,160,Pets,Dogs,Rodi Vlees,1.59,"4 x 100 gPrijs per KG € 3,98",400 Gram,
368,151,Pets,Dogs,Rodi Lam met Rijst - Huid & Vacht,1.89,"400 gPrijs per KG € 4,73",400 Gram,
369,150,Pets,Dogs,AH Twister snacks kip met vis,2.59,"100 gPrijs per KG € 25,90",100 Gram,
370,153,Pets,Dogs,Naturo Zalm en aardappel voor de hond,1.75,"400 gPrijs per KG € 4,38",400 Gram,
371,166,Pets,Dogs,Rodi Pens met hart darmflora+,1.89,"400 gPrijs per KG € 4,73",400 Gram,
372,144,Pets,Dogs,Rodi Worst Lam met Rijst,1.79,"400 gPrijs per KG € 4,48",400 Gram,
373,181,Pets,Dogs,AH Alu pate gevogelte en lam,0.79,"300 gPrijs per KG € 2,63",300 Gram,
374,169,Pets,Dogs,AH Alu pate lam kalkoen,0.45,"150 gPrijs per KG € 3,00",150 Gram,
375,152,Pets,Dogs,AH Brokken wild gevogelte,1.55,"1,24 kgPrijs per KG € 1,25",1240 Gram,
376,146,Pets,Dogs,Pedigree Dentastix groot,3.9,"270 gPrijs per KG € 11,44",7 Stuks (piece). 270 Gram,
377,123,Pets,Cats,Gourmet Gold met tonijn in saus,0.79,"85 gPrijs per KG € 9,29",85 Gram,
378,138,Pets,Cats,AH Kattenmelk met omega-3,0.79,"250 mlPrijs per LT € 3,16",250 Milliliter,
379,114,Pets,Cats,AH Pak maaltijdzak vlees saus,1.89,"600 gPrijs per KG € 3,15",600 Gram,
380,120,Pets,Cats,Perfect fit Senior 7+ kip,5.19,"750 gPrijs per KG € 6,92",750 Gram,
381,127,Pets,Cats,Sheba Filets kip met duurzame tonijn,1.49,"60 gPrijs per KG € 24,83",60 Gram,
382,139,Pets,Cats,AH Alu pate zalm,0.25,"100 gPrijs per KG € 2,50",100 Gram,
383,140,Pets,Cats,Vitakraft Cat liquidsnack kip,3.19,"6 stuksPrijs per KG € 35,44",90 Gram,
384,116,Pets,Cats,AH Pat met rund,0.89,"400 gPrijs per KG € 2,23",400 Gram,
385,136,Pets,Cats,AH Kattenbakkorrels sensitive,3.89,"10 lPrijs per LT € 0,39",10 Liter,
386,141,Pets,Cats,AH Schep en schoon 4 voudige hygiene,5.49,"6 lPrijs per LT € 0,92",6 Liter,
387,132,Pets,Cats,Gourmet Gold mousse met tonijn,0.79,"85 gPrijs per KG € 9,29",85 Gram,
388,119,Pets,Cats,Whiskas Temptations kip & kaas kattensnacks,1.69,"60 gPrijs per KG € 28,17",60 Gram,
389,101,Pets,Cats,Perfect fit Adult 1+ zalm,5.69,"750 gPrijs per KG € 7,59",750 Gram,
390,125,Pets,Cats,AH Alu pate konijn,0.25,"100 gPrijs per KG € 2,50",100 Gram,
391,117,Pets,Cats,Gourmet Gold hartig torentje kip wortel,0.75,"85 gPrijs per KG € 8,82",85 Gram,
392,102,Pets,Cats,Sheba Finesse mousse-zachte pate zalm,0.75,"85 gPrijs per KG € 8,82",85 Gram,
393,128,Pets,Cats,Gourmet Gold kattenvoer voordeelpakket,4.5,per pakket,,
394,122,Pets,Cats,Sheba Filets fijne kipreepjes,1.49,"60 gPrijs per KG € 24,83",60 Gram,
395,137,Pets,Cats,AH Schep & schoon fijn,3.19,"6 lPrijs per LT € 0,53",6 Liter,
396,129,Pets,Cats,Gourmet Gold mousse met kalkoen,0.79,"85 gPrijs per KG € 9,29",85 Gram,
397,126,Pets,Cats,Gourmet Gold mousse met kip,0.69,"85 gPrijs per KG € 8,12",85 Gram,
398,113,Pets,Cats,Vitakraft Liquid snack zalm & omega,3.19,"6 stuksPrijs per KG € 35,44",90 Gram,
399,106,Pets,Cats,Sheba Dlices du jour in saus kip & kalkoen,3.19,"6 x 50 gPrijs per KG € 10,63",6 Stuks (piece). 300 Gram,
400,104,Pets,Cats,Whiskas Kattenmelk voordeelverpakking,3.49,"3 x 200 mlPrijs per LT € 5,82",3 Stuks (piece). 600 Milliliter,
401,134,Pets,Cats,AH Kattenbak houtkorrels,5.99,"10 lPrijs per LT € 0,60",10 Liter,
402,112,Pets,Cats,Sheba Mini filets n saus kip & kalkoen,0.89,"85 gPrijs per KG € 10,47",85 Gram,
403,115,Pets,Cats,AH Brok adult rund,2.99,"2 kgPrijs per KG € 1,50",2 Kilogram,
404,133,Pets,Cats,AH Alu pate rund,0.25,"100 gPrijs per KG € 2,50",100 Gram,
405,111,Pets,Cats,Sheba Filets kip met garnalen en zeevis,1.49,"60 gPrijs per KG € 24,83",60 Gram,
406,135,Pets,Cats,Gourmet Gold mousse zalm kattenvoer nat,0.79,"85 gPrijs per KG € 9,29",85 Gram,
407,105,Pets,Cats,Whiskas Sticks zalm kattensnacks,1.19,"18 gPrijs per KG € 66,11",3 Stuks (piece). 18 Gram,
408,107,Pets,Cats,AH Pat met vis,0.89,"400 gPrijs per KG € 2,23",400 Gram,
409,103,Pets,Cats,Gourmet Gold mousse met rund,0.75,"85 gPrijs per KG € 8,82",85 Gram,
410,121,Pets,Cats,AH Pat met kip,0.89,"400 gPrijs per KG € 2,23",400 Gram,
411,131,Pets,Cats,Catsan Hygiene plus kattenbakkorrels,7.19,"11,5 lPrijs per LT € 0,63",5569 Gram. 11.5 Liter,
412,130,Pets,Cats,AH Alu pate gevogelte,0.25,"100 gPrijs per KG € 2,50",100 Gram,
413,94,Pets,Rodents,Vitakraft Houtvezel voor kleine dieren,1.55,"15 lPrijs per LT € 0,10",15 Liter,
414,97,Pets,Rodents,Vitakraft Kracker konijn groente noten bosbessen,4.9,"3 stuksPrijs per KG € 24,35",168 Gram,
415,96,Pets,Rodents,Vitakraft Menu vital hamster,2.69,"400 gPrijs per KG € 6,73",400 Gram,
416,98,Pets,Rodents,Vitakraft Menu vital cavia,4.9,"1 kgPrijs per KG € 4,09",1 Kilogram,
417,99,Pets,Rodents,Vitakraft Menu vital dwergkonijnen,4.65,"1 kgPrijs per KG € 4,65",1 Kilogram,
418,100,Pets,Rodents,Vitakraft Alpen weidehooi,2.19,"1 kgPrijs per KG € 2,19",1 Kilogram,
419,95,Pets,Rodents,Vitakraft Comfort golden natuurlijk stro,1.99,"1 kgPrijs per KG € 1,99",1 Kilogram,
420,93,Pets,Rodents,Vitakraft Krcker mix knaagdier honig gemus citrus,3.99,"168 gPrijs per KG € 23,75",168 Gram,
421,895,Sports and dietary foods,Protein shakes,Body & Fit Smart protein drink vanilla flavour,1.99,"250 mlPrijs per LT € 7,96",250 Milliliter,39.0
